date,oversized blazer,wide-leg jeans,cargo pants,ballet flats,puffer jacket,slip dress,trench coat,chunky sneakers
2024-09-29,42.43195739626207,54.31875882866559,31.893765028397333,43.111817607944566,61.49558637570442,39.98638888083089,50.065495133091,39.45049779535489
2024-10-06,47.70190078021251,52.15806306031959,35.122066319898096,41.82244197147008,60.206063631111974,40.558024896419134,51.7920818140742,39.22518401672891
2024-10-13,45.33120768482048,56.06524062850091,43.41956055679431,48.10616066144701,64.81181635076364,39.5979879973715,49.47449359564161,44.00404572841543
2024-10-20,47.32011933464651,50.8203450225486,33.65901585952606,43.64859395182898,74.01928177757974,27.14654138926725,48.724843136916476,35.225118808026934
2024-10-27,47.73188787681222,55.43392389763242,30.488391716738846,48.29021904915685,74.44300004899202,28.007347597018985,45.049452415419395,39.78496753539524
2024-11-03,50.175885849022656,57.42606174130243,32.15530795125764,44.98692172257862,71.53562558127184,21.97397462198434,42.69222512073713,45.059767512688374
2024-11-10,54.367921131084344,57.64003707679947,40.358020875541015,45.38079644800914,72.90985542219862,21.058483735457738,47.04112068752468,40.30398463227831
2024-11-17,51.42746184704443,61.00080684545717,40.986695012920556,45.554035419664785,75.58704573503766,19.602516009468832,47.05161905403291,36.720386454124096
2024-11-24,54.11181675294118,60.34267162815293,40.988173205034855,46.45953014717882,79.58018202599204,16.662890327924732,41.949081788763195,46.17677511388244
2024-12-01,47.053777382629185,61.93604254335059,46.877083445349264,52.29993178203148,78.81258212002895,15.28430561693413,44.51335236566999,48.287297851234435
2024-12-08,54.0683702668481,58.42278634866966,31.84927576084378,40.938105615439966,78.5955337879312,16.896789525360113,43.48793575349677,43.847299297694015
2024-12-15,52.66714838782287,63.6661823791509,44.59628934041214,42.69312855738622,84.40154375212713,12.869124761467633,35.48723462633228,36.351698819548936
2024-12-22,52.481346260916226,66.26690829898446,49.675672187376534,47.90527785681874,79.43863654760813,18.546785647255714,37.77641399301216,47.11858807392552
2024-12-29,54.390060915192684,58.795202345602064,39.276157093625656,50.43982688402545,86.02702180189351,13.08673938774746,40.26823184427028,37.68399284481151
2025-01-05,56.842610970645914,59.28316627744464,42.56085517837358,53.340313274292015,78.32271497181897,24.40911168013198,38.71117618818722,45.515197107392666
2025-01-12,61.33579362942624,66.1073530089607,41.293141424023226,53.56301835586968,81.91963595227047,15.085126663733657,32.592535087736856,40.613689071521634
2025-01-19,55.26469278463709,61.59222128450315,40.88116018893187,51.85247191137117,75.7614742449416,17.425695586672028,35.05355618004852,39.3353519440624
2025-01-26,59.89554268972173,66.35711508075599,43.234951981195685,56.899365289023045,75.34420416488139,14.393943882231243,36.21196303157102,41.947441145108314
2025-02-02,58.807621645669975,60.71249032043594,50.258485505823614,57.73364841376459,67.71984659267075,24.7526302247225,34.10454081244748,42.65408990255701
2025-02-09,59.6245152589213,66.2178728827314,51.83425578935216,55.94862672093279,64.48066473417248,24.611265582644513,30.19736567818436,40.41808632792249
2025-02-16,63.84994447030287,61.9823606457783,43.00632431338907,58.979831325146094,65.32081302635812,24.002049130910855,27.8885991611376,44.89736685371611
2025-02-23,62.57434631199753,62.025750958994706,51.76752098457854,57.53751102749409,63.60380633867199,21.142167925575844,26.329837568943315,40.25133577736865
2025-03-02,64.97386531571514,65.5428900144545,44.02222523743082,55.58643798090694,57.30023943462806,28.068090848210936,28.677652958005094,45.40108722034307
2025-03-09,60.38401750202507,59.30307704805443,50.567317847670274,59.83164269657247,49.75692040240861,26.47439934701247,27.05983961159014,42.00830852279278
2025-03-16,58.53230210669285,57.05497274448776,42.797418692594505,58.44695306653393,45.91922490113199,36.742121176093775,27.71801710608162,37.46279560882746
2025-03-23,59.61207175471759,57.98193669817017,43.26455503784226,58.40061226224582,42.10249038578162,37.37577722994241,25.744319630250832,36.13281878610863
2025-03-30,60.57136130104282,60.102895837654756,43.73051375079099,62.9978228352551,37.51766373255513,37.86631711546315,27.493785361865687,32.33269820508686
2025-04-06,59.837806060777545,53.4459428649904,54.47843915268316,51.30738361437974,39.69030946706526,32.90267997587511,25.1837775988731,39.40293271146728
2025-04-13,55.43181704925449,59.44241270795336,44.636720620817066,54.38590960820767,39.43343660381105,39.8546966783491,27.291559659218407,36.13896640971796
2025-04-20,58.25598731874952,55.30046596561484,37.85362528147081,54.95538144285925,32.917810237290986,47.38459090973542,27.761166501987283,27.394639566308157
2025-04-27,57.902470366776654,59.75754399647535,44.00099148110345,57.20533175609149,23.32507598076264,51.36256086013242,23.116225197100576,34.08411607370973
2025-05-04,63.94926120894777,48.549589763043386,38.11998645038604,57.21436767027438,26.972396173863412,53.30493386256182,20.650095551549228,31.992248022761355
2025-05-11,61.16505914814877,52.82196364242489,37.05942094695738,53.04891011793646,24.822087033292483,47.272659474573146,31.404672177319792,41.30238663502686
2025-05-18,52.08456339036804,49.61220706591076,42.121381004355776,54.12410114026524,29.72431548108,54.81189338020292,28.387847214083568,27.633272261222793
2025-05-25,52.877849915353565,51.73257565146338,38.10572649086578,53.92933357211487,17.578098980678895,58.57219069910923,23.449070414622096,28.172043060208285
2025-06-01,48.44538055244705,54.55193321430023,38.62397992439145,63.248725503345774,19.699712669420848,51.90502586762386,27.54176454756998,37.92495924295452
2025-06-08,50.173353643809435,52.934416928288805,37.1353275962572,60.58828804754784,25.33629181869208,57.92664379295941,33.18894481258426,38.5197725015898
2025-06-15,52.02997591443096,52.44713113923669,38.04377876556624,53.20698595624383,21.349935024039645,59.542247178298496,31.3057108620909,29.78498703167036
2025-06-22,53.87977548631468,52.54234792974733,38.06994426027632,52.57445977909249,21.908672997607642,58.27730147561699,31.942027770591906,29.976947621634096
2025-06-29,47.30823051291999,53.524513817303514,28.354852140912293,49.416144770222374,21.21549878829006,53.763514433796395,39.05620541787501,34.78139721572298
2025-07-06,46.832579413870306,49.868138629582354,38.56620946101107,46.32560876032419,22.939343335409344,58.162500899936,33.10813856084853,22.891600812218762
2025-07-13,41.73004692541525,55.080548922697155,31.837213233548535,50.885602678987176,25.769147821239265,57.65880369260807,35.25198008979936,24.71168089148751
2025-07-20,47.148131311216055,55.10174466656812,29.932259087272087,47.44123440025502,22.88202506651204,57.386140125435865,39.65594739659545,31.06235730946689
2025-07-27,44.00910855919563,54.50946290841198,35.47635502456527,49.403214195716245,30.178853291591555,55.029618288095406,41.52662344067209,38.484481051089425
2025-08-03,45.27155177641847,55.3495028721413,36.12737964276754,44.1163202485632,25.98731120211954,53.996608589936066,43.11570716754744,30.709799519066983
2025-08-10,44.00188312608882,54.97651784850671,33.171266254580615,45.93762339795114,33.9431615165599,53.5481176127233,45.550491094480705,33.08882783747233
2025-08-17,46.2355413444579,60.67731671283126,39.49404621724482,48.03402267822293,36.59452772854591,53.09606229620668,44.5032077609341,37.51260334940053
2025-08-24,41.2468148259301,54.867652997815846,31.094019206250316,48.11905355615411,37.512974124147625,48.744144139515456,46.35028079486843,41.75192564190861
2025-08-31,42.2371932710426,54.83001439555151,35.19230567544148,47.781528814970464,42.75247424539628,46.134962999858985,44.94817861277863,31.41228237375098
2025-09-07,53.26020679667647,54.17102877854094,34.89794971941248,42.160340867956414,44.51627913434364,45.198369629699215,46.61356721754865,34.089037244847454
2025-09-14,43.35760231469459,54.06487295600388,37.52303762743867,48.36894349160879,46.78489601941469,36.60219683664069,47.29279745238587,41.91519645015869
2025-09-21,44.385995059410384,54.198955314941564,39.345133404933186,43.182772188212084,52.55525618281871,41.16291234729649,47.99659621656973,29.03462457779649
2025-09-28,53.74686965781468,56.067714074581886,34.75981234128698,47.359611625135535,53.86750402251164,37.05831070863111,49.88012591192492,39.74764088093866
2025-10-05,57.60711552235238,59.34473877351184,42.284106274612235,45.40808397014542,61.606539003555845,34.50727361417562,49.265437045834496,32.08673787055495
2025-10-12,46.120318847597616,61.39288538549313,40.260431151901,41.391875384079775,60.49143867885602,34.63725830845713,47.595157497877196,37.092572869689235
2025-10-19,49.35073515578667,61.37664625718841,33.079531585475735,44.75481416427407,69.17787347090783,23.340245894919526,44.7239238542895,36.226102131836676
2025-10-26,52.36688127647138,59.74928815343618,33.46063423841186,47.0809775273934,66.34924254343741,20.834588605460226,46.873208686413115,33.86097803240774
2025-11-02,57.46925383687649,65.54818301431509,41.89340622955937,48.20070396185132,70.75643769838999,25.283987107885135,45.94141895315128,34.231208149585754
2025-11-09,50.30490345041481,65.83657704916546,41.69770905029235,46.40614924641115,72.81570575216415,22.329950953317,45.80535113016349,39.7059811906708
2025-11-16,53.53987302013108,63.86944355812088,42.789343980914126,51.97576143460543,80.53912095622077,20.963294369811592,50.901704899474424,42.97777060385471
2025-11-23,57.63201272818521,63.06998751545063,43.68668603409798,51.03067370527411,79.04135711741222,17.407973724822266,41.636153563265864,38.82360892810148
2025-11-30,57.62859166544242,67.296348251516,45.2625630916965,47.93358442368266,78.49305311514834,19.393028458349168,43.28364401814997,39.91537196440114
2025-12-07,56.20605710061014,66.77182395782025,48.67121173059718,51.70730323210445,81.27742454615078,19.087559189894243,43.93206426625816,42.151976393430225
2025-12-14,57.91537020279214,62.3483543756741,40.908134137185264,56.05914624626682,73.67842295801094,16.93122689848144,39.64926438680861,36.14860612137523
2025-12-21,55.13309795124022,66.89615668815927,41.0820329578651,56.97624415233616,79.65186545401889,14.197919394629057,44.935323328967165,43.09347912078194
2025-12-28,59.42999674192525,68.21175834077945,41.753984696716515,48.27224359574524,85.12079705619584,8.476931837156789,35.312322287869456,43.44091675872926
2026-01-04,60.1658187958995,64.96716888512506,47.57574788210189,50.050400666528525,78.44752679977047,17.2481133939542,35.92226766696014,50.53450519500164
2026-01-11,62.404595654247565,68.38953017851232,51.624498601716034,58.1585131219888,76.76742027710429,19.06446601527962,31.057142602257198,38.499127608251946
2026-01-18,60.6978892706922,63.52178578881497,45.07318661753223,51.39036649749996,76.33390111573632,18.10331789687281,30.92363782311943,37.98238188045775
2026-01-25,64.3382637728611,71.87420920459282,36.87320062336138,51.43461080942269,75.14213817507608,14.601040153526826,31.29154308667957,42.63094469972206
2026-02-01,66.41827739494279,71.50394741129078,40.07257292004876,54.74447981220925,63.90127966855435,20.61573813134281,31.71223412239798,42.5036968039146
2026-02-08,64.19382252241381,66.81518415101037,43.49256219594621,58.21713335554184,61.994962956561636,22.794352664120048,28.840507541296862,36.69457071596144
2026-02-15,65.01694021798204,68.39826620887916,44.45916566344622,57.34466848785228,64.5725690345716,26.747750262099764,30.469872649114688,36.769903033135314
2026-02-22,64.2394660427336,59.74129859162699,44.85372561924714,56.32788437598093,58.49351692558363,21.51424579923073,25.332975090168784,40.040136644076135
2026-03-01,64.08192417205868,63.099692968648775,46.37424382139196,56.80824967608207,61.11554571528642,25.71672646140466,23.677688019759128,34.009986770717134
2026-03-08,61.802860438779874,65.22705171993054,44.64556841756571,57.16118098633434,52.670577238004036,31.040508638494593,31.986483013999635,35.081479908158805
2026-03-15,64.68961272650324,62.38193996798206,49.707971733377605,57.03658481282107,44.196407792860626,31.487285599988162,24.412518036101122,36.45139550468643
2026-03-22,63.11178840998521,67.1908187701472,42.3762545109303,66.80149135381053,42.57985784180836,30.55621022822906,20.590253552951733,39.420333060726826
2026-03-29,69.24337585394105,70.45778357796934,41.15934402231669,61.03149533224304,34.57150201248155,37.783848855080045,20.354702224079144,32.344288936558456
2026-04-05,67.14815069279453,60.333375923244034,46.01852658929454,62.88027716321422,38.65947677687527,40.90779186706256,19.471960256405975,26.71046215187731
2026-04-12,62.96252092359586,60.73760978774442,37.42901004173332,58.73172971432961,35.49315245689383,42.02883330331919,25.147201578393712,25.730926728650534
2026-04-19,58.81534634476494,63.34312502339784,44.58145022255663,59.51872269042422,31.684669468719637,44.94006229647556,21.455566312207647,27.685769411737663
2026-04-26,57.00055096039993,66.8674544597735,42.87521273490507,57.71445175468684,33.34295736986542,45.90779207990576,23.31189251474447,26.814304691987594
2026-05-03,63.090267955606905,57.785247740125094,41.317546639050704,51.583067174814865,31.140237064417075,53.3722612352336,23.28400166884666,30.817941105301525
2026-05-10,59.44277298974189,61.648769334658226,47.711526107159244,54.996859230712,24.799318753122037,48.30662193015949,26.36867083309891,26.084155651953804
2026-05-17,59.20472365221742,65.85550807205239,38.33814578360847,53.20771919725652,17.032238227973124,51.105274171472864,22.477638743294694,27.4733668695112
2026-05-24,51.62624203907741,54.97598660601742,48.56257682187747,51.32250727383074,23.801357460914343,54.518601590243016,22.765811242681416,26.68110271921631
2026-05-31,58.73802200263195,55.68572789043591,38.947950469431824,53.85037630422377,22.537826162744167,58.476894647473266,27.756114960770926,27.563049227139754
2026-06-07,56.42873570034261,57.92127698525555,34.31132092891511,60.717929242451305,21.14690848752921,52.41823782879551,30.076199789574463,34.22273719782645
2026-06-14,50.871868850416305,57.36549860751451,39.317124583123814,55.868925706184704,22.944439247924347,53.749829734076805,30.542338294782496,31.252709144294997
2026-06-21,51.967640201300014,61.17770640714844,34.40509986925666,59.09690093697644,16.724249487675262,52.02640970695303,28.4498508412573,28.40980857397376
2026-06-28,53.40663363922031,59.35932825490621,35.435696480479955,55.656704492489894,26.898011635773837,58.37808567575981,34.2860143632103,26.312350507186384
2026-07-05,52.07241912914237,53.288860576485284,39.8280519866349,55.957676477145476,19.071229460011942,54.74467777853756,31.41841721871306,26.307069373507915
2026-07-12,50.41540045722055,60.22623120870244,40.32761926747024,50.093552252299,25.683988012006218,56.44706965331939,33.48182422870471,29.307441509317528
2026-07-19,50.445664268652884,57.101130093344715,35.5527848284927,53.56664321256509,20.248440939950218,58.77449190875426,33.58992739728463,30.36196720627889
2026-07-26,49.56041966015367,62.89769074626741,41.9996205801856,53.40390849292531,24.753883493056726,53.75540440202208,41.65873369046649,24.494448762170517
2026-08-02,50.43755759482409,57.51713993457674,42.76148666159427,48.74699591899256,34.655426192952156,54.97949111789057,40.92694268760729,28.438642894190878
2026-08-09,54.16694137957105,57.89741799677404,44.0304979391229,51.46216788473041,32.175358129062815,51.729222736509065,42.03175708781048,20.398602395879593
2026-08-16,41.93835368442167,61.91549163705163,40.62757241507581,50.846704668038925,38.57807265408532,52.7450414265868,45.0491061623169,29.66430139582687
2026-08-23,48.92944920647095,63.13771495798419,44.25643472007674,46.93176689941207,40.07271955488168,50.04280863012943,50.72007672276937,32.21298367663076
2026-08-30,50.28786627133291,62.81556214236383,31.63688695863547,44.72080764193144,42.505655603372695,44.24810869643916,37.9981280789934,28.43940175882071
2026-09-06,50.880447429652875,57.09481956745863,38.30582006463063,44.12942282473272,50.47545056713836,43.37535225473449,41.61034256520718,37.26249212434158
2026-09-13,49.22412631455281,64.49576428752214,36.58136568350231,47.62440292696648,49.290023526044216,44.4561748074878,42.5216696597014,26.942021775043116
2026-09-20,45.52618644733857,60.549446522721595,41.04657971085378,48.12443688438558,48.273886084969234,39.871937576379416,42.19884294196454,31.833183339775257
2026-09-27,52.34011552399305,65.15993434903945,38.84558726299421,44.643460389939875,54.7697496527715,31.829113826746585,41.7297567463655,31.33401761205954
2026-10-04,57.19396465712372,61.00557661227086,41.06234419698839,47.0797560239783,62.29172179738107,35.315047217897,44.101040807833904,31.598809330226352
2026-10-11,48.15343451932521,67.44896644262917,49.877121199378415,48.792648989729074,65.12822248040064,27.46122351836495,41.21269534330844,32.06539472925761
2026-10-18,56.16696606724531,64.5234233686098,42.30843741304185,49.11797942201354,62.34076765122835,32.396231694947296,45.55642891172486,33.46499844147567
2026-10-25,53.476638954281164,63.91799003494378,45.29016926876084,52.20052666156956,67.72065218899927,28.7883867345602,44.22528987651083,36.92485940906748
2026-11-01,55.219187866173165,70.70908973170242,43.35360608157966,51.752750317021665,70.71015839752627,24.292231999669788,44.868558302129486,39.51456080531779
2026-11-08,53.2267791535877,70.06327259729284,45.22443147326512,45.38523864047475,73.59310719446701,21.783000049011072,44.148991745638654,34.43132275563913
2026-11-15,56.392338040889754,68.22645807620822,45.56709115695696,53.99118339141634,72.4359400037916,18.78566677215359,43.49114953833326,38.096877579890496
2026-11-22,62.320133784096846,75.10227249650796,47.931912124111456,47.97521187864727,76.16537395620401,19.78992680453969,39.487245088417886,32.37548595578836
2026-11-29,61.19225916800569,70.04910722431737,51.36155387584447,53.398165210245175,76.94242306700295,15.247632927243226,45.78020716867486,38.53874114037321
2026-12-06,65.65146013053028,72.02422621727476,53.81018928161728,51.22089767384687,82.09586600222737,15.956352272840569,38.829971413971556,32.659314032958086
2026-12-13,64.96907476327337,73.21947649695505,48.93103406849217,50.58131765533135,82.42736393297074,17.055083116185205,31.167804386636078,40.23772095777961
2026-12-20,63.695045413138835,70.96109965372666,50.46810687361069,47.2316997706623,79.34383484867519,12.254985139266042,32.31466073415206,44.81727259670322
