date,floral,striped,plaid,solid,animal print,geometric,tie-dye,leopard
2024-10-06,39.51792841877269,55.65313851260281,40.3334742080193,61.95818939845959,63.598305350383534,39.08766078450091,31.502828081882825,50.13393811993523
2024-10-13,41.028635436102675,49.27790977511465,57.86843097832963,63.40299697979989,63.42596838000792,37.569133993054784,36.197943736623714,46.637502781502064
2024-10-20,41.273866592332936,50.29569492891345,52.13684217839142,58.7940559806153,62.58619749866189,40.5437120670588,32.491492731146316,48.97508081121333
2024-10-27,46.35128933976811,52.49359822109028,48.34849762976154,62.19828570458157,63.646278168037206,39.00000579506708,36.982666027343726,48.13118556216788
2024-11-03,41.91412699147253,56.96826320957118,46.84456710951744,60.02906071055865,63.92355891537908,45.27372532609884,35.87218979488825,45.30445500365005
2024-11-10,42.129831409773956,56.760013505813546,51.874005823219356,62.560599761312844,69.67279559238982,45.06536731066334,39.89756394825733,56.28401112302723
2024-11-17,42.9155396965451,55.5797145476622,50.165602019364144,66.8949941048287,67.79558199303065,44.697266165860825,32.23687470452692,54.52490567891102
2024-11-24,44.5152306244984,57.81040616319009,48.581604890957685,66.19551735739378,70.82283796347429,43.94219864617098,29.65803887713436,52.246435412203134
2024-12-01,43.897366053725015,55.92409188004598,49.16956415745453,65.63650627652348,71.31941631302811,39.31055556131068,26.88103065938914,49.39918990686904
2024-12-08,44.16933268254849,57.32213768680203,46.81667984626272,64.20358364541154,65.28179360895129,44.59070385717124,41.524411425612875,52.06667788279593
2024-12-15,46.391611777636214,60.03853336473931,47.60069427886292,62.7828754018505,65.19907780995611,44.18124366014186,35.491839264082174,51.419727508122605
2024-12-22,38.04262483861715,56.43147134072183,47.70531513526849,65.29282263727306,68.56930073244523,47.659376392652064,30.265206616482928,54.5165152396753
2024-12-29,52.77037778906259,55.51079912894686,45.59059808955766,67.23218716003683,66.20336929196986,49.1740408358814,40.09442817749606,55.84241707894775
2025-01-05,52.55251146961497,58.030743428653984,44.38499741540348,65.86474297851846,65.50316171791565,48.626178115745304,39.12376247428854,54.53182400961549
2025-01-12,49.79614861106745,58.54409298547337,46.57462927005889,61.84945391802309,75.43739862955617,51.714196140806834,28.755314752981736,51.78057744861662
2025-01-19,46.329192677322986,57.18560456142082,36.436835284620194,65.14798906393587,62.06833939421904,46.42476638397498,31.68424189197855,63.06802071298614
2025-01-26,55.664611134414955,58.80184384083914,37.631719966877945,60.97340858660896,75.76699671181659,46.434216726528334,34.77424739224042,57.84629803134979
2025-02-02,51.438370502805824,56.15476185579902,38.88468205794306,66.21519176882485,68.2376281718089,51.438634686707736,31.686597411685767,58.89483539438413
2025-02-09,56.60796321278867,56.510011348635274,35.395030448659064,62.97591996744119,70.37707285224917,48.812193554104674,36.291447939058834,56.575539702361894
2025-02-16,52.623071166094256,56.641703505982726,35.1937457423926,61.62280019297855,69.20576268440892,47.488712865503615,40.272638135746234,53.39905781327891
2025-02-23,64.57447934142981,56.050335367278876,39.0771764782448,65.3683519584276,67.45795800477858,53.61464464811142,32.703199804923564,58.00177533242539
2025-03-02,54.93002777819939,58.23686699223349,33.650855357689146,64.4760146612926,70.85887497678189,49.585471770414095,40.15200219189573,57.37393601936257
2025-03-09,60.743735171723365,55.24272836021952,27.561719449546544,63.41369061300352,59.072687527976576,46.99328680766604,44.43774866351808,60.49198275040486
2025-03-16,55.350910255355075,53.355220165369985,30.813748229589233,66.89683544247225,61.941997433517706,45.159719299913604,42.13609060709497,61.03317493140181
2025-03-23,62.658461621464234,54.4525417244198,31.38923204069064,63.32726232966214,58.30001184765385,50.79515130595559,40.97976879017739,60.49868939826871
2025-03-30,62.43995077530906,54.83038508181687,30.574229938432417,60.297232861166556,54.05361300224048,46.98631479632479,39.32065516600137,61.000796742370255
2025-04-06,67.9170224895564,53.76847088303758,31.48355206750714,62.14840773496988,57.30572188103579,45.94716661883414,45.979820715515494,63.230922161645374
2025-04-13,63.86405661744937,53.06493174104935,30.72800329741228,60.06069859218583,66.54325686451998,47.376853717577966,38.55417815949343,58.733944892682345
2025-04-20,69.02717255765161,48.04732139153415,28.514103530161524,62.69625498664377,57.45457393056123,47.4368418919997,44.77074248157819,60.576944842011635
2025-04-27,62.84014478641064,45.49195033110668,25.118791984283163,60.26853486549072,65.17435752299212,45.877293354749305,44.36294999346886,58.45696094968198
2025-05-04,65.19411519086576,52.48691321702241,27.286582245087313,60.03095388542583,64.67565492047561,46.30192672689582,49.14063628441129,50.96388787292006
2025-05-11,65.20677019541513,50.30739115875649,26.79958158915406,55.97800419268479,67.40916967884797,44.42643967543144,42.59411865452234,55.89336823592124
2025-05-18,67.25806657601137,48.921231875565496,28.015270417680707,58.61021260604274,62.15562902821213,44.1680934288529,43.12564947440989,53.46305082671527
2025-05-25,66.48531819144615,49.93607231470481,31.288343178919508,58.038425298785086,63.08479778173427,39.75706200025703,40.24150263616068,56.498051624643935
2025-06-01,66.9921477726086,52.03970054186355,30.90774799215914,55.80963762600428,54.0905027854698,46.85744578463384,46.949137098401636,53.20833977304765
2025-06-08,64.9162982005931,50.70978220342678,32.7771784822885,57.17017292460947,52.86542041727187,37.23364628937211,43.39369874655739,57.22734206625423
2025-06-15,65.24607345789256,49.569359932176845,29.882642907480605,58.2914399164265,52.324578380589585,41.41251955228845,41.42829681290296,58.24416104913813
2025-06-22,59.58388011281016,45.70183964720445,36.39885572244626,57.27253353160776,50.37582681215559,36.07214508460868,41.49784863208878,58.87399963262853
2025-06-29,62.34317296141759,45.86287402356998,34.82786807047859,54.37496512043972,50.24840951365017,39.44069445402386,46.3066141654241,60.16314061663617
2025-07-06,64.80129584686232,42.577190637264586,34.164472325088184,56.62856633360611,51.98311663489928,37.733838958129695,39.249045062363344,50.40625199310333
2025-07-13,53.655280342347666,48.663482577279574,36.723990882708556,56.273114925528034,46.49273802226825,39.63218640060488,39.02291137727899,52.05869340598158
2025-07-20,58.81881183635746,49.732545307792066,34.02456211323131,57.68825977635816,42.29044464646299,40.09556395694267,46.00730430975512,64.75670764194227
2025-07-27,57.99677949687823,50.08527487895595,30.8983705495655,57.62100015304718,48.76960094948381,36.11745452052596,41.03197092380021,59.417579064567676
2025-08-03,58.94355913241505,49.3135808142875,36.59491089279064,56.82994977316346,44.13277099042109,38.886756635145275,44.73484254824363,57.57634863540118
2025-08-10,55.33170063680677,47.976946954077086,41.84773767427972,57.00673764957867,44.21522009926378,43.21747829687858,38.644810948061114,57.60948993540914
2025-08-17,52.06915985502544,47.53889133532419,41.01880476194243,58.345402183284584,45.75308891425765,35.23349562036535,39.21070605242636,58.045718188954325
2025-08-24,51.714960942019715,47.4536571166145,41.50554545239174,60.48346287700995,44.67390102190821,36.81275747908672,38.94895384953213,53.20478846694101
2025-08-31,46.93820843179078,49.26282656801383,40.458711508104514,59.50002205849176,50.52974218653976,42.229983815479955,42.96914506858729,57.55800727723476
2025-09-07,46.779318822152895,48.160731631988256,38.15316998956195,62.207245962406354,45.43951876179285,40.217745110270975,41.739734543053835,60.47837606193316
2025-09-14,42.83541958200449,54.1888836948045,49.230763444852336,62.07296240951364,50.85498948567112,40.83591104861817,40.237738502756436,59.66439663740484
2025-09-21,50.318959564979465,48.658678572431,45.171423256276185,63.266102335268066,47.23259044726481,43.90129375487301,32.242490310960704,61.10158644676971
2025-09-28,46.35466556612869,51.47321004494493,45.236224713244994,63.49010858258482,46.33605070258862,38.952470160949346,29.979619518160764,71.61187576880954
2025-10-05,41.54619031118764,48.60756317313823,45.11962145525647,64.36589903348143,47.687525969041765,40.31837844948837,36.186712625125544,64.2789206327969
2025-10-12,44.55387597576278,53.68579312387274,51.37872985973403,59.42086110007882,42.330847147319965,40.52404996538681,37.92518020151771,66.97119745826924
2025-10-19,46.826741320870376,53.69181090192351,50.60347061139866,63.502115212971155,49.364981115740505,42.00881253655552,36.41169969127725,67.95710109756818
2025-10-26,46.1058704871865,53.56944372793358,45.26037034834768,65.11006065389793,51.99065271925386,47.690882853566414,31.231309968078097,70.06513740674524
2025-11-02,40.297084160500795,52.97804932815875,51.713628895130604,65.91694733188832,53.196853490637025,39.196759713426445,33.593041999924125,67.8919650914701
2025-11-09,33.80597706318471,55.375247404831015,47.696877484216735,61.99582136089671,44.514242663485476,41.34502696854639,33.256436913542615,74.0373102192079
2025-11-16,44.694856445576505,54.7666915111755,46.06779161029883,65.23725168282607,44.577331305315525,41.449529119558235,30.559178443535252,72.53160665151532
2025-11-23,41.31919619226032,56.01881796212216,46.6443252664615,64.41944912258525,49.267435616005876,50.35310628727056,30.52053238026162,68.16350687882598
2025-11-30,46.48151021010297,60.589779333304264,44.664668504987404,68.26605592958985,57.73583996876007,44.88041605611956,30.03278134721122,72.43484823607008
2025-12-07,48.25500477428483,57.341634560051176,42.41220735069021,62.05224085382393,53.87417893063487,46.28530279540078,26.47865174819801,72.87170948452716
2025-12-14,49.6787703554369,58.32081562937513,47.94350037823679,63.491485807895934,50.684625169190426,42.921710757441176,26.979197527793826,73.25457566759893
2025-12-21,52.63674955904606,56.51577953576927,44.08411200531357,61.55749961977952,48.75426005179187,47.430395632357744,27.108924855163544,75.84132738207047
2025-12-28,52.29229379345805,55.99467335114075,45.632276068247386,65.56006807045837,52.59175409081052,51.21448449199418,23.8048607132975,76.50044477086854
2026-01-04,55.11196842182683,57.564084573102704,43.59387171382636,69.83268053853931,53.05218837961257,49.71115127308493,31.150552648138042,76.30426858080054
2026-01-11,55.36192238519558,62.59139638019472,43.26167220448511,65.19215225932562,60.49089449464138,48.901489059531194,30.878131271452038,75.802754809782
2026-01-18,57.04686475061578,56.90985369734234,34.3101962266543,65.40083391475271,61.4389357137856,44.735052510775034,34.62599793504925,74.9484010165601
2026-01-25,53.9909554190428,58.03795682015672,36.645086054482185,66.16054251198807,53.77147164865809,48.57968810856635,37.226415904798365,68.01884571391955
2026-02-01,51.73202070630283,55.420483098084965,39.73309426620553,64.63424313259826,61.50057680139661,50.06574429177765,38.14411525507974,76.46584906282548
2026-02-08,64.53325092651109,51.264375252664784,32.980141115038876,65.35398750186279,61.53576968769368,46.63806979939036,39.231627623941264,75.14028293987919
2026-02-15,58.7406467770987,54.8328910769922,36.721038608561116,65.11346633134004,54.58137793953687,51.4943825610639,31.276466240831056,70.15321725026816
2026-02-22,63.6613828364331,60.7570323459115,30.26183738951895,62.30137732877613,59.25037845122642,52.03028685336229,29.34840612626408,73.2777749747372
2026-03-01,59.685853571452576,56.7211043231053,33.36710023004641,63.42916556382528,61.14953465265035,47.56633400230376,39.58297431226171,73.61262056265639
2026-03-08,65.50854428841077,58.30546426232577,37.09932371449661,64.69275854115558,60.552942573093375,51.0424159107834,42.17229051459085,74.32842040926126
2026-03-15,56.46258192376966,53.78757996534874,33.627573763586945,64.63057178129634,53.08408948785911,48.18833494840341,43.639179438854576,71.41410396400678
2026-03-22,63.63079880505035,49.20291611392447,24.882669675966795,64.91426596953879,60.39038105768235,51.55702723594041,40.102219048067234,69.84928563327665
2026-03-29,65.50057314054702,51.11526539435173,32.22027555401201,62.518018854586884,62.265157224358674,53.76777571383002,30.886246413891886,70.66938542646903
2026-04-05,67.97329861275406,53.53404952208834,34.50215442365665,62.08157142248888,65.81111295095076,43.89261941441913,40.99889108085246,65.80820242829289
2026-04-12,70.43626894202829,52.62254432059628,36.915885603631075,62.39322300940795,56.51273846723506,48.95647764585269,42.36362207932321,66.82780580299071
2026-04-19,64.40887304422166,51.54257408540573,29.575809038145547,59.23319691570714,56.62925190580594,50.01147201992598,45.68787532223205,62.56879331022575
2026-04-26,69.97241105593726,49.936477539914705,23.82465148736339,58.69502234785155,57.533268911170936,42.61564238022112,46.85940183718853,66.5908576819572
2026-05-03,71.80000092991023,52.33581551338765,29.134033934073287,59.28151159651613,59.03325218037597,43.224637995344025,45.1567257931138,57.25720205645976
2026-05-10,75.11024123743942,48.94698291834229,32.67601205404385,56.57270561396717,57.706410111289,42.61318530403577,39.45599810561448,63.37229889006489
2026-05-17,69.97118576062523,50.100020449121416,27.52931728648856,59.56131091043663,59.14486127903758,43.405077962953825,37.880123463771724,59.83093729959645
2026-05-24,66.0816769677813,49.458102589209716,31.56416434179352,60.50912107965214,51.605147819674436,42.18287904612547,44.2248067259516,61.55991362470974
2026-05-31,63.09017833651374,47.9680757838073,26.396630746834823,56.69797724674867,57.05063484031348,42.13153037561592,38.910339558297736,55.248112073188835
2026-06-07,71.68341328431958,46.64012776965483,30.64222110044398,58.7434742771577,51.841138479996964,44.74864125117873,47.869510546055864,56.83509184898255
2026-06-14,67.55415478483205,47.31025861312701,22.78615397277858,56.42167292737436,53.58344431074948,36.09695154313755,34.93835697257468,55.78062569753722
2026-06-21,64.29154500414883,51.742534478265235,28.2427672720819,55.50808172630594,60.34616052357959,38.46076599422038,43.71266014837658,56.00035184380093
2026-06-28,58.3973220781084,50.12135135604209,32.01099059084289,61.570286591127115,47.29939944283548,43.044864899161325,42.31633207854242,50.72983456686431
2026-07-05,59.263126211831114,49.910777462563956,31.957698087833,55.43053372796552,51.183791094064766,42.40604831759658,39.71382039113095,55.035563039439175
2026-07-12,62.66921951083227,46.3435282159601,30.23209864674741,54.910525867432085,46.65302843041678,37.34929220447276,36.259110139978745,46.930113376945314
2026-07-19,60.49328704382842,45.15991236693596,33.772874762869534,57.990663524406415,51.86353594878731,42.04939676378075,31.05475339791331,49.896647172542835
2026-07-26,52.207445486164524,50.417907218090164,37.43359834285075,58.24697798617987,55.00186717254691,44.26705649996906,36.45073848282735,46.739938629884485
2026-08-02,58.53783766950548,50.292254392633836,37.376317238669316,59.24764017976704,51.11071728002232,40.12792045660347,35.737529479370465,53.5394054981052
2026-08-09,50.52825049227622,49.07957862389681,39.00817951216582,62.17052064344517,49.66040043274189,37.31257256331807,41.4091808446916,51.98247013166061
2026-08-16,57.91023923435605,48.446366483977556,42.19406305213276,56.91669737692633,55.213511860097725,43.095153681812484,32.96378709689242,51.97921149784282
2026-08-23,53.130409100204474,46.696497400325946,40.10656076822559,57.660635691089006,51.07635883453331,45.84405507948554,37.01483921604243,54.96124511386458
2026-08-30,49.8330575892269,51.844477155101224,46.299765369593445,62.42035200768908,52.97201098065946,38.289298961415255,29.131040786232816,49.62475966260449
2026-09-06,52.993686056558154,53.00865436971298,40.272834269007326,61.49935484283649,52.581029547380815,41.4028368923818,35.31723601454708,52.53022309571222
2026-09-13,49.983025966447805,49.83879070780493,49.96023424158652,61.66674312735332,38.32878513878478,44.95291316380554,23.553988941248406,51.1229315231053
2026-09-20,51.91265384746189,50.25822247708297,48.35422337319379,59.35299995183514,49.72767387295996,42.48046285368557,40.01895050242506,50.9795418190114
2026-09-27,47.325620449444855,54.869440448740974,44.6768453173999,63.264629719803196,46.00760466836214,37.39278726731996,30.242667688502227,55.55591486135127
2026-10-04,46.79098579137863,51.71627107421302,45.486604143838846,63.10636564036206,47.36999626945331,44.50663729613855,18.845543875285877,58.35732481949052
2026-10-11,44.9640537899813,57.17080381698937,47.45536920168935,62.36622125726002,57.03044123393922,40.81554965581863,26.427143490074922,51.36332860356677
2026-10-18,46.21759961918887,53.998474805706365,48.97543096387644,61.297407036683246,50.14971332968301,40.541253881580175,25.137775830458846,55.767029368935475
2026-10-25,50.301346150191115,54.02990102147938,50.665733566680906,63.14681065694703,59.80153683377924,39.78907262576598,25.435840411279216,54.88444119030508
2026-11-01,43.651707489816864,55.45383186264561,43.41822625595475,66.6758664651416,47.240857838529635,49.171221879497025,26.103242237232173,55.62508278522341
2026-11-08,47.231358958815264,55.11706026492772,48.664416607164284,61.60932348171725,49.22697784662791,43.72354944422433,24.504417687899736,56.11122622995507
2026-11-15,42.94736744186352,58.62803806389933,40.769875416872374,62.58289249683624,57.34177332155267,47.8465868621814,23.577758969744785,55.13118553659849
2026-11-22,39.85960873473967,58.58417402000627,46.2132609693477,63.27343812254306,53.68861993524063,49.18488772695089,21.996306073318245,46.1482355134489
2026-11-29,47.31690391327181,59.37113191496994,50.59629776789447,64.01029315155513,57.06608926487224,48.509072829664426,29.807157695732343,62.28155392056042
2026-12-06,48.595409879684354,57.88631960965418,41.34201156228109,65.05535072957079,56.18077269452098,49.45503607357767,31.315580342258606,56.35728030843744
2026-12-13,48.0877172136193,56.86237221681035,40.03739412361603,67.20720702714547,56.8529151296679,50.20875755340246,25.585111985072487,58.46097269116751
2026-12-20,44.994573188793716,57.94658107227479,44.628611881051874,66.36159549853913,56.988949710797044,49.93184680079168,26.724339701072996,59.23849865951057
